"Destination","Service Type","Service ID","Country","Region","Service Name","Service Short Name"
"Africa","Activity",24166,"Tanzania","Manyara & Ngorongoro","Ngorongoro-Karatu Waterfalls",
"Africa","Activity",24167,"Tanzania","Manyara & Ngorongoro","Ngorongoro-Olduval Gorge Visit",
"Africa","Activity",24170,"Tanzania","Manyara & Ngorongoro","Game drives in Manyara & Ngorongoro Crater",
"Africa","Activity",24171,"Kenya","Masai Mara","Masai Mara-Balloon Safari",
"Africa","Activity",24172,"Kenya","Masai Mara","Masai Mara-Karen Blixen Camp-Nature Walk",
"Africa","Activity",24173,"Kenya","Masai Mara","Masai Mara-Karen Blixen Camp-Bush Walk",
"Africa","Activity",24175,"Kenya","Masai Mara","Masai Mara-Karen Blixen Camp-Village Visit",
"Africa","Activity",24176,"Kenya","Masai Mara","Additional Game Drives in Masai Mara Game Reserve",
"Africa","Activity",24178,"Kenya","Masai Mara","Masai Mara-Mara Siria-Bush Walk",
"Africa","Activity",24179,"Kenya","Masai Mara","Mara Siria-Village Visit",
"Africa","Activity",24181,"Uganda","Mgahinga","Mgahinga-Volcano Climbing",
"Africa","Activity",24184,"Uganda","Murchison Falls","Boat Safari & Nature Walk to the Falls",
"Africa","Activity",24186,"Uganda","Murchison Falls","Murchison Falls-Chimpanzee Trekking",
"Africa","Activity",24189,"Kenya","Nairobi","Nairobi-Giraffe Centre Fee",
"Africa","Activity",24190,"Kenya","Nairobi","Nairobi-Elephant Orphanage",
"Africa","Activity",24191,"Kenya","Nairobi","Nairobi-Out Of Africa Museum",
"Africa","Activity",24192,"Kenya","Nairobi","Nairobi - Half day Car Disposal",
"Africa","Activity",24193,"Rwanda","Nyungwe","Nyungwe-Chimpanzee Trekking",
"Africa","Activity",24194,"Rwanda","Nyungwe","Nyungwe-Colobus Monkey",
"Africa","Activity",24195,"Rwanda","Nyungwe","Nyungwe Canopy Walk",
"Africa","Activity",24196,"Rwanda","Nyungwe","Nyungwe-Forest Walk",
"Africa","Activity",24199,"Uganda","Queen Elisabeth","Boat Safari",
"Africa","Activity",24201,"Uganda","Queen Elisabeth","Queen Elisabeth-Kyambura Chimp Trek",
"Africa","Activity",24207,"Kenya","Samburu","Samburu-Village Visit",
"Africa","Activity",24210,"Tanzania","Selous","Selous-Bush Walk (Selous Impala)",
"Africa","Activity",24212,"Tanzania","Serengeti (Northern)","Serengeti-NCCA Park Fee",
"Africa","Activity",24213,"Tanzania","Serengeti (Central)","Serengeti-Balloon Safari",
"Africa","Activity",24217,"Tanzania","Serengeti (Northern)","Serengeti-Sayari-Bush Walk",
"Africa","Activity",24218,"Tanzania","Tarangire","Tarangire-Night Game Drive",
"Africa","Activity",24219,"Tanzania","Tarangire","Tarangire-Bush Walk",
"Africa","Activity",24220,"Tanzania","Tarangire","Tarangire-Maramboi-Bush Walk",
"Africa","Activity",24230,"Rwanda","Volcanos","Volcanos-Volcanoe Climbing",
"Africa","Activity",24232,"Rwanda","Volcanos","Volcanos-Golden Monkey Tracking",
"Africa","Activity",24233,"Rwanda","Volcanos","Volcanos-Diane Fossey's Grave",
"Africa","Activity",24234,"Rwanda","Volcanos","Volcanos-Bisoke Climb",
"Africa","Activity",24238,"Tanzania","Zanzibar","Zanzibar-Stone Town Tour",
"Africa","Activity",24239,"Tanzania","Stone Town","Zanzibar Stone Town-Spice Farm Tour",
"Africa","Activity",24240,"Tanzania","Zanzibar","Zanzibar-Sunset Dhow Cruise",
"Africa","Activity",24241,"Tanzania","Stone Town","Zanzibar-3 hours Giant Tortoises",
"Africa","Activity",24242,"Tanzania","Stone Town","Zanzibar-4 hours Dolphin Spotting",
"Africa","Activity",24243,"Tanzania","Stone Town","Zanzibar-Colobus Monkey Tour in Jozani Forest",
"Africa","Activity",24244,"Tanzania","Stone Town","Zanzibar-Nungwi Village Cultural Tour",
"Africa","Activity",24245,"Tanzania","Stone Town","Zanzibar-Dhow Sunset Cruise",
"Africa","Activity",24246,"Tanzania","Stone Town","Zanzibar-Blue Sea Excursion",
"Africa","Activity",24249,"Tanzania","Zanzibar","Zanzibar-Spice Farm Tour",
"Africa","Activity",24251,"Tanzania","Stone Town","Zanzibar Stone Town - Stone Town Tour",
"Africa","Activity",24253,"Tanzania","West Kilimanjaro","West Kilimanjaro-Mt. Kilimanjaro Trek (Shirah Plateau))",
"Africa","Activity",24254,"Tanzania","West Kilimanjaro","West Kilimanjaro-Bush Walk",
"Africa","Activity",24255,"Tanzania","West Kilimanjaro","West Kilimanjaro-Village Visit",
"Africa","Activity",24256,"Zimbabwe","Victoria Falls Zimbabwe","Victoria Falls - Sunset Cruise",
"Africa","Activity",24258,"Zimbabwe","Victoria Falls Zimbabwe","Victoria Falls - Half Day Lion Walk",
"Africa","Flight",24267,"Mozambique","Maputo","Maputo - Beira",
"Africa","Flight",24268,"Mozambique","Maputo","Maputo - Inhambane",
"Africa","Flight",24276,"Mozambique","Maputo","Maputo - Vilanculos",
"Africa","Flight",24278,"Mozambique","Maputo","Maputo - Cape Town",
"Africa","Flight",24280,"Malawi","Lake Malawi - Southern Lakeshore","Lichinga - Nampula",
"Africa","Flight",24281,"Malawi","Lake Malawi - Likoma Island","Likoma Island - Lilongwe",
"Africa","Flight",24282,"Malawi","Nyika Plateau","Nyika Plateau - Likoma Island",
"Africa","Flight",24283,"Mozambique","Inhambane - Barra","Inhambane - Johannesburg",
"Africa","Flight",24285,"Mozambique","Inhambane - Barra","Inhambane - Vilanculos",
"Africa","Flight",24286,"Mozambique","Bazaruto - Vilanculos","Vilanculos - Bazaruto",
"Africa","Flight",24287,"Mozambique","Bazaruto - Vilanculos","Vilanculos - Beira",
"Africa","Flight",24302,"Mozambique","Bazaruto - Vilanculos","Vilanculos - Maputo",
"Africa","Flight",24306,"Botswana","Central Kalahari","Central Kalahari - Victoria Falls",
"Africa","Flight",24307,"Mozambique","Pemba","Pemba - Johannesburg",
"Africa","Flight",24311,"Zimbabwe","Mana Pools","Mana Pools - Harare",
"Africa","Flight",24313,"Mozambique","Maputo","Maputo - Nampula",
"Africa","Activity",24314,"Kenya","Amboseli","Amboseli-Village Visit",
"Africa","Transfers",24474,"Mozambique","Maputo","Transfer from Maputo to Inhambane",
"Africa","Transfers",24475,"Mozambique","Inhambane","Transfer from Inhambane to Maputo",
"Africa","Transfers",24476,"Mozambique","Maputo","Transfer from Maputo Airport to Hotel",
"Africa","Transfers",24477,"Mozambique","Maputo","Transfer from Hotel to Maputo Airport",
"Africa","Transfers",24478,"Mozambique","Maputo","Transfer from Maputo to Vilanculos",
"Africa","Transfers",24479,"Mozambique","Maputo","Transfer from Vilanculos to Maputo",
"Africa","Transfers",24480,"Mozambique","Maputo","Transfer from Hotel to Maputo Marina",
"Africa","Transfers",24481,"Mozambique","Maputo","Transfer from Maputo Marina to Hotel",
"Africa","Transfers",24483,"Mozambique","Maputo","Transfer from City Centre to Maputo Airport",
"Africa","Transfers",24484,"Mozambique","Ponta Do Ouro","Transfer from Khosi Bay to Ponta do Oura",
"Africa","Transfers",24485,"Mozambique","Ponta Do Ouro","Transfer from Ponta do Oura to Khosi Bay",
"Africa","Transfers",24551,"Rwanda","Kigali","Transfer from Kigali Airport to Kigali Hotel (L. Cruiser)",
"Africa","Transfers",24552,"Rwanda","Kigali","Transfer from Kigali Hotel to Kigali Airport (L. Cruiser)",
"Africa","Transfers",24554,"Tanzania","Kilimanjaro","Transfer from Kilimanjaro to Hotel in JRO",
"Africa","Park Fee",24600,"Africa","Uganda","Gorilla Permits",
"Africa","Other Transfer",24749,"Africa","Africa","Transfer to Camp",
"Africa","Other Transfer",24751,"Africa","Africa","Transfer To Airstrip",
"Africa","Other Transfer",24752,"Africa","Africa","Interlodge Transfer East Africa",
"Africa","Other Transfer",24753,"Africa","Africa","Transfer To Your Accommodation",
"Africa","Generic Service",24754,"Africa","Africa","Gift Africa",
"Africa","Generic Service",24755,"Africa","Africa","SIM Card",
"Africa","Generic Service",24756,"Africa","Africa","Meet & Greet- East Africa",
"Africa","Flight",24776,"South Africa","Cape Town","Cape Town - Hoedspruit",
"Africa","Generic Service",24787,"Africa","Africa","Documents-Tanzania",
"Africa","Generic Service",24788,"Africa","Africa","File Handling Fee-Bot, Vic-Falls-Zambia & Zimbabwe",
"Africa","Flight",24798,"South Africa","Kruger - Central","Hoedspruit - Cape Town",
"Africa","Flight",24802,"South Africa","Kruger - Central","Hoedspruit - Johannesburg",
"Africa","Generic Service",24827,"Africa","Africa","Flying Doctors-East Africa",
"Africa","Flight",24870,"South Africa","Kruger - Central","Hoedspruit- Durban",
"Africa","Transfers",24877,"Kenya","Nairobi","Transfer from Nairobi Domestic Airport to International Airport",
"Africa","Transfers",24878,"Kenya","Nairobi","Transfer from International Airport to Domestic Airport",
"Africa","Generic Service",24927,"Africa","Africa","Breakfast on Arrival",
"Africa","Generic Service",24929,"Africa","Africa","Dinner & Debrief",
"Africa","Flight",24973,"South Africa","Kruger - Central","Hoedspruit - Garden Route (George)",
"Africa","Car",24994,"Africa","Africa","Exclusive use of private vehicle at camp",
"Africa","Activity",25001,"South Africa","Eastern Cape Game Parks","Activities at Amakhala Bush Lodge",
"Africa","Transfers",25002,"Tanzania","Dar es Salaam","Transfer from Dar es Salaam International Terminal to Domestic Terminal",
"Africa","Transfers",25003,"Tanzania","Dar es Salaam","Transfer from Dar es Salaam Domestic Terminal to International Terminal",
"Africa","Transfers",25029,"Kenya","Laikipia","Transfer from Il Ngwesi to Lewa",
"Africa","Transfers",25032,"Kenya","Laikipia","Transfer from Lewa to Tassia",
"Africa","Generic Service",25047,"Africa","Africa","Additional Meals/Packed Lunch",
"Africa","Flight",25051,"Zimbabwe","Hwange","Hwange - Lake Kariba",
"Africa","Flight",25052,"Zimbabwe","Lake Kariba & Matusadona","Lake Kariba - Mana Pools",
"Africa","Flight",25054,"Zimbabwe","Mana Pools","Mana Pools - Victoria Falls",
"Africa","Transfers",25056,"Zimbabwe","Lake Kariba & Matusadona","Boat Transfer from Kariba to Rhino Safari Camp",
"Africa","Transfers",25057,"Zimbabwe","Lake Kariba & Matusadona","Boat Transfer from Rhino Safari Camp to Kariba",
"Africa","Transfers",25121,"Kenya","Nairobi","Transfer from International Airport to Domestic Airport",
"Africa","Transfers",25123,"Kenya","Nairobi","Transfer from Airport to Out of Town Hotel",
"Africa","Transfers",25124,"Kenya","Nairobi","Transfer from Airport to Town Hotel",
"Africa","Transfers",25125,"Kenya","Nairobi","Transfer from Out of Town Hotel to Airport",
"Africa","Transfers",25126,"Kenya","Nairobi","Transfer from Town Hotel to Airport",
"Africa","Flight",25136,"Rwanda","Kigali","Kigali - Dar es Salaam",
"Africa","Flight",25138,"Kenya","Masai Mara","Masai Mara - Diani",
"Africa","Transfers",25165,"Rwanda","Nyungwe","Transfer from Kamembe to Nyungwe Safari Lodge",
"Africa","Transfers",25166,"Rwanda","Nyungwe","Transfer from Nyungwe Safari Lodge to Kamembe",
"Africa","Flight",25167,"Rwanda","Nyungwe","Kamembe - Kigali",
"Africa","Flight",25169,"Kenya","Laikipia","Loisaba - Masai mara",
"Africa","Flight",25172,"Kenya","Nairobi","Nairobi - Loisaba",
"Africa","Park Fee",25200,"Kenya","Aberdares","Park Fees for Kiwayu",
"Africa","Park Fee",25220,"Zimbabwe","Gonarezhou","Park fees for Gonarezhou",
"Africa","Park Fee",25222,"Zimbabwe","Hwange","Park fees for Hwange",
"Africa","Park Fee",25223,"Zimbabwe","Lake Kariba & Matusadona","Park fees for Lake Kariba & Matusadona",
"Africa","Park Fee",25224,"Zimbabwe","Hwange","Park fees for Mana Pools",
"Africa","Park Fee",25225,"Zimbabwe","Victoria Falls Zimbabwe","Park fees for Victoria Falls Zimbabwe",
"Africa","Park Fee",25226,"Zambia","Victoria Falls Zambia","Park fees for Victoria Falls Zambia",
"Africa","Generic Service",25245,"Africa","Zambia","Meet & Greet- Zambia (Lusaka Only)",
"Africa","Transfers",25247,"Zambia","Lusaka","Transfer from Lusaka Airport to Town Hotels",
"Africa","Drive",25249,"Zambia","Lusaka","Drive form Lusaka Airport to Kanyemba Lodge",
"Africa","Drive",25250,"Zambia","Lower Zambezi","Drive form Kanyemba Lodge to  Lusaka Airport",
"Africa","Flight",25254,"Rwanda","Kigali","Kigali - Kilimanjaro",
"Africa","Other Transfer",25259,"Africa","Africa","Transfer to Airport",
"Africa","Accommodation",25277,"Kenya","Tsavo West","Severin Safari Camp",
"Africa","Flight",25280,"South Africa","Garden Route","Garden Route (George) - Hoedspruit",
"Africa","Transfers",25335,"Zimbabwe","Hwange","Transfer from Hwange to Victoria Falls",
"Africa","Flight",25337,"Kenya","Masai Mara","Masai Mara - Migori",
"Africa","Transfers",25338,"Kenya","Migori","Transfer from Migori to Tarime",
"Africa","Accommodation",25350,"Zimbabwe","Victoria Falls Zimbabwe","A'zambezi River Lodge",
"Africa","Transfers",25355,"Tanzania","Tarime","Transfer from Tarime to Migori",
"Africa","Generic Service",25371,"Africa","Africa","Price Adjustment-Africa USD",
"Africa","Generic Service",25372,"Africa","Africa","Buffer-Africa",
"Africa","Flight",25374,"Zambia","Victoria Falls Zambia","Livingstone - Dar es Salaam",
"Africa","Generic Service",25376,"Africa","Africa","Discount Applied-Africa USD",
"Africa","Generic Service",25382,"Africa","Africa","Price Adjustment-Africa Euro",
"Africa","Generic Service",25383,"Africa","Africa","Price Adjustment-Africa AUD",
"Africa","Generic Service",25384,"Africa","Africa","Discount Applied-Africa AUD",
"Africa","Generic Service",25386,"Africa","Africa","Discount Applied-Africa Euro",
"Africa","Drive",25387,"Swaziland","Ezulwini","Drive from Swaziland to Nelspruit",
"Africa","Flight",25397,"South Africa","Johannesburg","Johannesburg - Mauritius",
"Africa","Activity",25405,"Tanzania","Serengeti (Southern)","Activities at Lake Masek Tented Camp",
"Africa","Activity",25415,"Zambia","Victoria Falls Zambia","Livingstone-Victoria Falls Fee & Tour",
"Africa","Activity",25421,"Zimbabwe","Victoria Falls Zimbabwe","Victoria Falls Zimbabwe Helicopter Flight (25 Mins)",
"Africa","Car",25424,"Africa","Namibia","NA-Self Drive",
"Africa","Flight",25428,"Mauritius","Mauritius","Mauritius - Johannesburg",
"Africa","Flight",25438,"Kenya","Migori","Migori - Masai Mara",
"Africa","Activity",25444,"Tanzania","Selous","Activities at Siwandu Camp",
"Africa","Activity",25445,"Kenya","Lakes Nakuru & Elementaita","Activities at Sleeping Warrior Lodge - GP",
"Africa","Drive",25465,"Tanzania","West Kilimanjaro","Drive from West Kilimanjaro to Tarangire",
"Africa","Accommodation",25477,"Tanzania","Serengeti (Northern)","Mara Under Canvas",
"Africa","Activity",25479,"Tanzania","Serengeti (Northern)","Activities at Mara Under Canvas",
"Africa","Accommodation",25483,"Tanzania","Serengeti (Southern)","Kimondo Camp S",
"Africa","Activity",25490,"Tanzania","Serengeti (Southern)","Activities at Kimondo Camp",
"Africa","Drive",25523,"Kenya","Nairobi","Drive from Nairobi to Meru",
"Africa","Activity",25593,"Tanzania","Tarangire","Activities at Olivers Camp",
"Africa","Generic Service",25596,"Africa","Uganda","Uganda Ground Handling Fee",
"Africa","Flight",25604,"Kenya","Nairobi","Nairobi - Lilongwe",
"Africa","Flight",25606,"Kenya","Nairobi","Nairobi - Dar es Salaam",
"Africa","Accommodation",25607,"Africa","Africa","Self Organised Africa",
"Africa","Flight",25613,"Malawi","Lilongwe","Lilongwe - Harare",
"Africa","Activity",25627,"Kenya","Nairobi","Nairobi-Visit to Bomas of Kenya",
"Africa","Flight",25643,"Zimbabwe","Harare","Harare - Lake Kariba",
"Africa","Flight",25646,"Zimbabwe","Lake Kariba & Matusadona","Lake Kariba - Hwange",
"Africa","Flight",25648,"Zimbabwe","Hwange","Hwange - Victoria Falls",
"Africa","Accommodation",25650,"Zimbabwe","Harare","Armadale Boutique Lodge",
"Africa","Transfers",25651,"Zimbabwe","Harare","Transfer from Harare Airport to Hotel",
"Africa","Transfers",25654,"Zimbabwe","Harare","Transfer from Hotel to Harare Airport",
"Africa","Accommodation",25705,"Kenya","Masai Mara","Encounter Mara",
"Africa","Generic Service",25731,"Africa","Africa","Price Adjustment-Africa GBP",
"Africa","Generic Service",25732,"Africa","Africa","Discount Applied-Africa GBP",
"Africa","Generic Service",25782,"Africa","Uganda","Whistling Duck Quotation Price USD",
"Africa","Generic Service",25783,"Africa","Botswana","Safari Destinations Quotation Price USD",
"Africa","Transfers",25785,"Botswana","Kasane","Transfer from Kasane to Chobe",
"Africa","Transfers",25790,"Botswana","Chobe National Park","Transfer from Chobe to Kasane",
"Africa","Flight",25791,"Botswana","Okavango Delta","Okavango Inter-Camp Helicopter transfers",
"Africa","Drive",25802,"Botswana","Maun","Drive from Maun to Kalahari Salt Pans",
"Africa","Flight",25813,"Zambia","Lusaka","Lusaka - Livingstone",
"Africa","Activity",25867,"South Africa","Kruger - South","Activities at Inyati Game Lodge",
"Africa","Activity",25871,"Tanzania","Tarangire","Activities at Tarangire Ndovu Camp",
"Africa","Accommodation",25914,"Rwanda","Volcanos","Jack Hanna Cottages",
"Africa","Drive",25950,"Kenya","Nairobi","Drive from Nairobi to Tsavo West",
"Africa","Drive",25951,"Kenya","Amboseli","Drive from Amboseli to Nairobi",
"Africa","Drive",25952,"Tanzania","Manyara & Ngorongoro","Drive from Lake Manyara to Ngorongoro",
"Africa","Activity",25983,"Tanzania","Tarangire","Tarangire Balloon Safari",
"Africa","Transfers",26022,"Zimbabwe","Victoria Falls Zimbabwe","Transfer from Victoria Falls Airport to Livingstone Airport",
"Africa","Transfers",26023,"Kenya","Kenyan Coast","Transfer from Diani to Mombasa",
"Africa","Activity",26028,"Zambia","Victoria Falls Zambia","Livingstone - Sunset Cruise",
"Africa","Activity",26029,"Zimbabwe","Victoria Falls Zimbabwe","Victoria Falls - Half Day  Elephant Back Safari",
"Africa","Drive",26030,"Zimbabwe","Victoria Falls Zimbabwe","Drive from Victoria Falls to Kasane",
"Africa","Drive",26031,"Zambia","Victoria Falls Zambia","Drive from Victoria Falls to Kasane",
"Africa","Drive",26032,"Botswana","Kasane","Drive from Kasane to Victoria Falls",
"Africa","Transfers",26034,"Zambia","Victoria Falls Zambia","Transfer from Livingstone to Victoria Falls",
"Africa","Activity",26039,"Zambia","Victoria Falls Zambia","Livingstone - Half Day Elephant Back Safari",
"Africa","Flight",26072,"Tanzania","Dar es Salaam","Dar es Salaam - Nairobi",
"Africa","Flight",26075,"Kenya","Nairobi","Nairobi - Zanzibar",
"Africa","Flight",26082,"Tanzania","Zanzibar","Zanzibar - Nairobi",
"Africa","Drive",26221,"Tanzania","Manyara & Ngorongoro","Drive from Ngorongoro to Kilimanjaro",
"Africa","Flight",26229,"Zambia","Lusaka","Lusaka - Lower Zambezi (Royal Airstrip)",
"Africa","Flight",26230,"Zambia","Lower Zambezi","Lower Zambezi (Royal Airstrip) - Lusaka",
"Africa","Flight",26232,"Zambia","Victoria Falls Zambia","Livingstone - Lusaka",
"Africa","Accommodation",26233,"Kenya","Tsavo East","Satao Camp",
"Africa","Generic Service",26234,"Africa","Namibia","Meet and Greet Namibia",
"Africa","Drive",26237,"Rwanda","Lake Kivu - Kibuye","Drive from Lake Kivu Kibuye to Nyungwe",
"Africa","Flight",26305,"Tanzania","Kilimanjaro","Kilimanjaro - Nairobi",
"Africa","Drive",26306,"Tanzania","Kilimanjaro","Drive from Kilimanjaro to Usambara Mountains",
"Africa","Flight",26361,"Zambia","Lusaka","Lusaka - Kafue (Busanga)",
"Africa","Flight",26362,"Zambia","Kafue","Kafue (Busanga) - Lusaka",
"Africa","Activity",26385,"South Africa","Kruger - South","Activities at Hoyo Hoyo Safari Lodge",
"Africa","Activity",26386,"Botswana","Okavango Delta","Activities at Machaba Camp",
"Africa","Activity",26395,"Botswana","Okavango Delta","Activities at Santawani Lodge",
"Africa","Accommodation",26397,"Tanzania","Mt. Kilimanjaro","Kili Climb: Machame 7 Days",
"Africa","Activity",26398,"Botswana","Okavango Delta","Activities at Seba Camp",
"Africa","Activity",26403,"Kenya","Kenyan Coast","Activities at Alfajiri",
"Africa","Activity",26404,"Kenya","Kenyan Coast","Activities at Kinondo Kwetu",
"Africa","Activity",26406,"Kenya","Lakes Nakuru & Elementaita","Activities at Sleeping Warrior Camp",
"Africa","Activity",26408,"Kenya","Lake Naivasha","Activities at Loldia House",
"Africa","Activity",26409,"Kenya","Lake Turkana","Activities at Desert Rose",
"Africa","Activity",26413,"Kenya","Masai Mara","Activities at Entim Private Camp",
"Africa","Activity",26416,"Kenya","Masai Mara","Activities at Kicheche Bush Camp",
"Africa","Activity",26417,"Kenya","Masai Mara","Activities at Kicheche Mara Camp",
"Africa","Activity",26418,"Kenya","Masai Mara","Activities at Mara Serena",
"Africa","Activity",26420,"Kenya","Tsavo West","Activities at Kilaguni Serena Safari",
"Africa","Activity",26425,"Malawi","Lake Malawi - Southern Lakeshore","Activities at Norman Carr Cottage",
"Africa","Transfers",26426,"Tanzania","Arusha","Transfer from Arusha to Base of Mountain",
"Africa","Activity",26427,"Malawi","Liwonde National Park","Activities at Mvuu Lodge",
"Africa","Activity",26429,"Malawi","Shire Highlands","Activities at Huntingdon House",
"Africa","Activity",26430,"Mozambique","Bazaruto - Vilanculos","Activities at Bazaruto Lodge",
"Africa","Activity",26432,"Mozambique","Bazaruto - Vilanculos","Activities at Dugong Lodge",
"Africa","Activity",26433,"Mozambique","Bazaruto - Vilanculos","Activities at Anantara Bazaruto Island Resort & Spa",
"Africa","Flight",26436,"Zimbabwe","Harare","Harare - Mana Pools",
"Africa","Activity",26438,"Mozambique","Quirimbas","Activities at Londo Lodge",
"Africa","Activity",26439,"Mozambique","Quirimbas","Activities at Matemo Island Resort",
"Africa","Activity",26453,"South Africa","Johannesburg","Activities at Rovos Rail:Victoria Falls-Pretoria & VS",
"Africa","Activity",26455,"South Africa","Kruger - South","Activities at Londolozi Pioneer Camp",
"Africa","Activity",26456,"South Africa","Overberg","Activities at Grootbos Nature Reserve and Farm",
"Africa","Activity",26462,"Tanzania","Selous","Activities at Sand Rivers Selous",
"Africa","Accommodation",26467,"Tanzania","Mt. Kilimanjaro","Kili Climb: Lemosho 8 Days",
"Africa","Activity",26470,"Zimbabwe","Eastern Highlands","Activities at Leopard Rock",
"Africa","Activity",26472,"Zimbabwe","Mana Pools","Activities at Camp Zambezi",
"Africa","Activity",26473,"Zimbabwe","Matopos","GP- Activities at Big Cave Camp",
"Africa","Activity",26474,"Zimbabwe","Victoria Falls Zimbabwe","Activities at The Old Ursula Camp",
"Africa","Accommodation",26481,"Tanzania","Mt. Kilimanjaro","Kili Climb: Rongai 7 Days",
"Africa","Flight",26482,"South Africa","Johannesburg","Johannesburg - Harare",
"Africa","Flight",26484,"Zambia","Lusaka","Lusaka - Lilongwe",
"Africa","Drive",26486,"Malawi","Lake Malawi - Central Lakeshore","Drive from Lilongwe to Central Lakeshore",
"Africa","Flight",26487,"Zimbabwe","Victoria Falls Zimbabwe","Victoria Falls - Dar Es Salaam",
"Africa","Accommodation",26490,"Tanzania","Mt. Meru","Mt. Meru",
"Africa","Accommodation",26509,"Seychelles","Praslin Island","Le Duc De Praslin",
"Africa","Accommodation",26516,"Seychelles","Mahe","Constance Ephélia Seychelles",
"Africa","Flight",26538,"Zimbabwe","Victoria Falls Zimbabwe","Victoria Falls - Mana Pools",
"Africa","Accommodation",26568,"Tanzania","Saadani","Saadani River Lodge",
"Africa","Accommodation",26581,"Kenya","Masai Mara","Tipilikwani Mara Camp",
"Africa","Flight",26690,"Kenya","Nairobi","Nairobi - Harare",
"Africa","Drive",26692,"Kenya","Nairobi","Drive from Nairobi to Lake Nakuru",
"Africa","Flight",26693,"Zimbabwe","Harare","Harare - Victoria Falls",
"Africa","Flight",26747,"Tanzania","Dar es Salaam","Dar es Salaam - Livingstone",
"Africa","Accommodation",26750,"Tanzania","Serengeti (Northern)","Kimondo Camp N",
"Africa","Flight",26758,"Tanzania","Serengeti (Central)","Serengeti (Central) - Manyara",
"Africa","Accommodation",26777,"Uganda","Bwindi","Buhoma Lodge",
"Africa","Flight",26789,"Ethiopia","Addis Ababa","Addis Ababa - Axum",
"Africa","Drive",26790,"Ethiopia","Axum","Drive from Axum to Yeha",
"Africa","Drive",26791,"Ethiopia","Yeha - Adgirat","Drive from Yeha Adigrat to Mekelle",
"Africa","Drive",26792,"Ethiopia","Mekelle","Drive from Mekelle to Lalibela",
"Africa","Drive",26793,"Ethiopia","Lalibela","Drive from Lalibela to Bahir Dar",
"Africa","Drive",26794,"Ethiopia","Bahir Dar","Drive from Bahir Dar to Gondar",
"Africa","Flight",26795,"Ethiopia","Gondar","Gondar - Addis Ababa",
"Africa","Flight",26799,"South Africa","Cape Town","Cape Town - Kilimanjaro",
"Africa","Visa",26802,"Africa","Africa","Ethiopia",
"Africa","Accommodation",26895,"Uganda","Bulago Island","Pineapple Bay Resort",
"Africa","Drive",26906,"Namibia","Windhoek","Drive from Windhoek to Okonjima",
"Africa","Drive",26907,"Namibia","Okonjima","Drive from Okonjima to Etosha (Ongava Lodge)",
"Africa","Drive",26913,"Namibia","Swakopmund","Drive from Swakopmund to Sossusvlei",
"Africa","Drive",26930,"Kenya","Meru National Park","Drive from Meru to Samburu",
"Africa","Drive",26931,"Kenya","Samburu","Drive from Samburu to Nairobi",
"Africa","Flight",26948,"Tanzania","Zanzibar","Zanzibar - Selous (Upper)*",
"Africa","Accommodation",26972,"Uganda","Kibale","Kibale Primate Lodge",
"Africa","Drive",26987,"Zambia","Lusaka","Drive from Lusaka to Lower Zambezi",
"Africa","Accommodation",26993,"Uganda","Murchison Falls","Murchison River Lodge",
"Africa","Accommodation",26994,"Uganda","Queen Elisabeth","Ishasha Wilderness Camp",
"Africa","Flight",26999,"Zimbabwe","Victoria Falls Zimbabwe","Victoria Falls - Hwange",
"Africa","Accommodation",27001,"Uganda","Semliki","Semliki Safari Lodge",
"Africa","Transfers",27006,"Uganda","Bulago Island","Boat Transfer to Pineaple Bay Lodge",
"Africa","Flight",27012,"Namibia","Swakopmund","Swakopmund - Windhoek",
"Africa","Transfers",27016,"Mozambique","Lake Malawi - Mozambique","Transfer from Kaya Mawa to Nkwichi",
"Africa","Transfers",27017,"Mozambique","Lake Malawi - Mozambique","Boat Transfer from Nkwichi to Likoma Island",
"Africa","Park Fee",27018,"Africa","Uganda","Lake Mburo-Sport Fishing Permit",
"Africa","Park Fee",27019,"Africa","Uganda","Murchison Falls-Sport Fishing Permit",
"Africa","Park Fee",27052,"Uganda","Murchison Falls","Park Fee for Murchison Falls",
"Africa","Park Fee",27055,"Uganda","Queen Elisabeth","Park Fee for Queen Elizabeth National Park",
"Africa","Park Fee",27056,"Uganda","Bwindi","Park Fee for Bwindi Impenetrable Park",
"Africa","Park Fee",27057,"Uganda","Mgahinga","Park Fee for Mgahinga Gorilla Park",
"Africa","Park Fee",27058,"Uganda","Kibale","Park Fee for Kibale National Park",
"Africa","Park Fee",27059,"Uganda","Lake Mburo","Park Fee for Lake Mburo National Park",
"Africa","Park Fee",27060,"Uganda","Kidepo Valley","Park Fee for Kidepo Valley",
"Africa","Park Fee",27061,"Uganda","Rwenzoris","Park Fee for Mt. Rwenzori",
"Africa","Park Fee",27062,"Uganda","Semliki","Park Fee for Semliki",
"Africa","Park Fee",27063,"Uganda","Mt Elgon -Trekking","Park Fee for Mt. Elgon",
"Africa","Park Fee",27064,"Uganda","Queen Elisabeth","Park Fee for Kyambura Gorge",
"Africa","Accommodation",27068,"Kenya","Aberdares","The Ark",
"Africa","Flight",27077,"Zambia","Lusaka","Lusaka - Ndola",
"Africa","Flight",27078,"Zambia","Ndola","Ndola - South Luangwa (Mfuwe)",
"Africa","Flight",27140,"Kenya","Nairobi","Nairobi - Mahe",
