"REGIONNAME","SERVICEID","SERVICELONGNAME","SERVICETYPENAME","SUPPLIERID","SUPPLIERNAME","MEALPLANNAME","OPTIONID","OPTIONNAME","IS_DEFAULT","EXTRAID","EXTRANAME","OCCUPANCYTYPEID","OCCUPANCYTYPENAME","CHARGINGPOLICYID","CHARGINGPOLICYNAME","SEASONTYPEID","SEASONTYPENAME","SEASONSTARTDATE","SEASONENDDATE","ORGANISATIONSUPPLIERCONTRACTID","ORGANISATIONSUPPLIERCONTRACTNAME","CONTRACTDURATIONID","CONTRACTDURATIONNAME","CONTRACTDURATIONSTARTDATE","CONTRACTDURATIONENDDATE","CURRENCYISOCODE","WEEKDAYPRICES_EXISTS","PRICEDAYMONDAY","PRICEDAYTUESDAY","PRICEDAYWEDNESDAY","PRICEDAYTHURSDAY","PRICEDAYFRIDAY","PRICEDAYSATURDAY","PRICEDAYSUNDAY","BUYPRICE","MARGIN","SELLING",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3381","Luxury Grand (Double+Adult)","NO","","","4","Triple","10","*Per Room Per Night","6","Season 01","Oct  1 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","32458","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","32637","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","Oct  1 2016 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","19486","29.0024","27446",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3381","Luxury Grand (Double+Adult)","NO","","","4","Triple","10","*Per Room Per Night","7","Season 02","Feb  1 2015 12:00:00:000AM","Feb 28 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","20581","29.0016","28988",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3381","Luxury Grand (Double+Adult)","NO","","","4","Triple","10","*Per Room Per Night","7","Season 02","Feb  1 2015 12:00:00:000AM","Feb 28 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","21776","29.0013","30671",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3381","Luxury Grand (Double+Adult)","NO","","","4","Triple","10","*Per Room Per Night","7","Season 02","Apr 16 2016 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","32454","Taj West End (1 Oct 2015-30 Sep 2016)","32633","Taj West End (1 Oct 2015-30 Sep 2016)","Oct  1 2015 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","13726","29.0022","19333",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3381","Luxury Grand (Double+Adult)","NO","","","4","Triple","10","*Per Room Per Night","7","Season 02","Apr 16 2016 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","32454","Taj West End (1 Oct 2015-30 Sep 2016)","32633","Taj West End (1 Oct 2015-30 Sep 2016)","Oct  1 2015 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","14328","29.0025","20181",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3381","Luxury Grand (Double+Adult)","NO","","","4","Triple","10","*Per Room Per Night","7","Season 02","Apr 16 2017 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","32458","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","32637","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","Oct  1 2016 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","14687","29.0002","20686",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3381","Luxury Grand (Double+Adult)","NO","","","4","Triple","10","*Per Room Per Night","7","Season 02","Apr 16 2017 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","32458","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","32637","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","Oct  1 2016 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","15331","29.0001","21593",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3381","Luxury Grand (Double+Adult)","NO","","","4","Triple","10","*Per Room Per Night","8","Season 03","Apr 16 2015 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","13715","29.0003","19317",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3381","Luxury Grand (Double+Adult)","NO","","","4","Triple","10","*Per Room Per Night","8","Season 03","Apr 16 2015 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","14909","29.0013","20999",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3382","Luxury Grand (Double+Child)","NO","","","7","Family Room 1","10","*Per Room Per Night","6","Season 01","Oct  1 2014 12:00:00:000AM","Jan 31 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","20462","29.0006","28820",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3382","Luxury Grand (Double+Child)","NO","","","7","Family Room 1","10","*Per Room Per Night","6","Season 01","Oct  1 2014 12:00:00:000AM","Jan 31 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","21656","29.0013","30502",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3382","Luxury Grand (Double+Child)","NO","","","7","Family Room 1","10","*Per Room Per Night","6","Season 01","Mar  1 2015 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","20462","29.0006","28820",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3382","Luxury Grand (Double+Child)","NO","","","7","Family Room 1","10","*Per Room Per Night","6","Season 01","Mar  1 2015 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","21656","29.0013","30502",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3382","Luxury Grand (Double+Child)","NO","","","7","Family Room 1","10","*Per Room Per Night","6","Season 01","Oct  1 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","32454","Taj West End (1 Oct 2015-30 Sep 2016)","32633","Taj West End (1 Oct 2015-30 Sep 2016)","Oct  1 2015 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","17609","29.0016","24802",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3382","Luxury Grand (Double+Child)","NO","","","7","Family Room 1","10","*Per Room Per Night","6","Season 01","Oct  1 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","32454","Taj West End (1 Oct 2015-30 Sep 2016)","32633","Taj West End (1 Oct 2015-30 Sep 2016)","Oct  1 2015 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","18211","29.0019","25650",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3382","Luxury Grand (Double+Child)","NO","","","7","Family Room 1","10","*Per Room Per Night","6","Season 01","Oct  1 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","32458","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","32637","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","Oct  1 2016 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","18842","29.0025","26539",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3382","Luxury Grand (Double+Child)","NO","","","7","Family Room 1","10","*Per Room Per Night","6","Season 01","Oct  1 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","32458","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","32637","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","Oct  1 2016 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","19486","29.0024","27446",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3382","Luxury Grand (Double+Child)","NO","","","7","Family Room 1","10","*Per Room Per Night","7","Season 02","Feb  1 2015 12:00:00:000AM","Feb 28 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","20581","29.0016","28988",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3382","Luxury Grand (Double+Child)","NO","","","7","Family Room 1","10","*Per Room Per Night","7","Season 02","Feb  1 2015 12:00:00:000AM","Feb 28 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","21776","29.0013","30671",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3382","Luxury Grand (Double+Child)","NO","","","7","Family Room 1","10","*Per Room Per Night","7","Season 02","Apr 16 2016 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","32454","Taj West End (1 Oct 2015-30 Sep 2016)","32633","Taj West End (1 Oct 2015-30 Sep 2016)","Oct  1 2015 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","13726","29.0022","19333",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3382","Luxury Grand (Double+Child)","NO","","","7","Family Room 1","10","*Per Room Per Night","7","Season 02","Apr 16 2016 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","32454","Taj West End (1 Oct 2015-30 Sep 2016)","32633","Taj West End (1 Oct 2015-30 Sep 2016)","Oct  1 2015 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","14328","29.0025","20181",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3382","Luxury Grand (Double+Child)","NO","","","7","Family Room 1","10","*Per Room Per Night","7","Season 02","Apr 16 2017 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","32458","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","32637","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","Oct  1 2016 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","14687","29.0002","20686",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3382","Luxury Grand (Double+Child)","NO","","","7","Family Room 1","10","*Per Room Per Night","7","Season 02","Apr 16 2017 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","32458","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","32637","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","Oct  1 2016 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","15331","29.0001","21593",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3382","Luxury Grand (Double+Child)","NO","","","7","Family Room 1","10","*Per Room Per Night","8","Season 03","Apr 16 2015 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","13715","29.0003","19317",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3382","Luxury Grand (Double+Child)","NO","","","7","Family Room 1","10","*Per Room Per Night","8","Season 03","Apr 16 2015 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","14909","29.0013","20999",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3383","Luxury Grand (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Oct  1 2014 12:00:00:000AM","Jan 31 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","18859","29","26562",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3383","Luxury Grand (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Oct  1 2014 12:00:00:000AM","Jan 31 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","20053","29.0008","28244",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3383","Luxury Grand (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Mar  1 2015 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","18859","29","26562",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3383","Luxury Grand (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Mar  1 2015 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","20053","29.0008","28244",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3383","Luxury Grand (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Oct  1 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","32454","Taj West End (1 Oct 2015-30 Sep 2016)","32633","Taj West End (1 Oct 2015-30 Sep 2016)","Oct  1 2015 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","17609","29.0016","24802",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3383","Luxury Grand (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Oct  1 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","32454","Taj West End (1 Oct 2015-30 Sep 2016)","32633","Taj West End (1 Oct 2015-30 Sep 2016)","Oct  1 2015 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","18211","29.0019","25650",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3383","Luxury Grand (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Oct  1 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","32458","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","32637","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","Oct  1 2016 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","18842","29.0025","26539",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3383","Luxury Grand (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Oct  1 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","32458","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","32637","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","Oct  1 2016 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","19486","29.0024","27446",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3383","Luxury Grand (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Feb  1 2015 12:00:00:000AM","Feb 28 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","18978","29.0011","26730",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3383","Luxury Grand (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Feb  1 2015 12:00:00:000AM","Feb 28 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","20173","29.0008","28413",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3383","Luxury Grand (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Apr 16 2016 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","32454","Taj West End (1 Oct 2015-30 Sep 2016)","32633","Taj West End (1 Oct 2015-30 Sep 2016)","Oct  1 2015 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","13726","29.0022","19333",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3383","Luxury Grand (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Apr 16 2016 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","32454","Taj West End (1 Oct 2015-30 Sep 2016)","32633","Taj West End (1 Oct 2015-30 Sep 2016)","Oct  1 2015 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","14328","29.0025","20181",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3383","Luxury Grand (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Apr 16 2017 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","32458","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","32637","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","Oct  1 2016 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","14687","29.0002","20686",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3383","Luxury Grand (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Apr 16 2017 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","32458","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","32637","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","Oct  1 2016 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","15331","29.0001","21593",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3383","Luxury Grand (Single)","NO","","","1","Single","10","*Per Room Per Night","8","Season 03","Apr 16 2015 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","12112","29.0035","17060",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3383","Luxury Grand (Single)","NO","","","1","Single","10","*Per Room Per Night","8","Season 03","Apr 16 2015 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","13306","29.0005","18741",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3384","Luxury Room (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Oct  1 2014 12:00:00:000AM","Jan 31 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","17784","29.0003","25048",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3384","Luxury Room (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Oct  1 2014 12:00:00:000AM","Jan 31 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","18978","29.0011","26730",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3384","Luxury Room (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Mar  1 2015 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","17784","29.0003","25048",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3384","Luxury Room (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Mar  1 2015 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","23609","Taj West End (1 Oct 2014-30 Sep 2015)","23740","Taj West End (1 Oct 2014-30 Sep 2015)","Oct  1 2014 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","18978","29.0011","26730",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3384","Luxury Room (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Oct  1 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","32454","Taj West End (1 Oct 2015-30 Sep 2016)","32633","Taj West End (1 Oct 2015-30 Sep 2016)","Oct  1 2015 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","16405","29.0011","23106",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3384","Luxury Room (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Oct  1 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","32454","Taj West End (1 Oct 2015-30 Sep 2016)","32633","Taj West End (1 Oct 2015-30 Sep 2016)","Oct  1 2015 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","INR","YES","1","1","1","1","0","0","0","18208","29.0025","25646",
"Bangalore","1242","Taj West End","Accommodation","26","Taj West End","Breakfast","3384","Luxury Room (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Oct  1 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","32458","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","32637","Pro-Taj West End (1 Oct 2016-30 Sep 2017)","Oct  1 2016 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","INR","YES","0","0","0","0","1","1","1","17554","29.0001","24724",
