"REGIONNAME","SERVICEID","SERVICELONGNAME","SERVICETYPENAME","SUPPLIERID","SUPPLIERNAME","MEALPLANNAME","OPTIONID","OPTIONNAME","IS_DEFAULT","EXTRAID","EXTRANAME","OCCUPANCYTYPEID","OCCUPANCYTYPENAME","CHARGINGPOLICYID","CHARGINGPOLICYNAME","SEASONTYPEID","SEASONTYPENAME","SEASONSTARTDATE","SEASONENDDATE","ORGANISATIONSUPPLIERCONTRACTID","ORGANISATIONSUPPLIERCONTRACTNAME","CONTRACTDURATIONID","CONTRACTDURATIONNAME","CONTRACTDURATIONSTARTDATE","CONTRACTDURATIONENDDATE","CURRENCYISOCODE","WEEKDAYPRICES_EXISTS","PRICEDAYMONDAY","PRICEDAYTUESDAY","PRICEDAYWEDNESDAY","PRICEDAYTHURSDAY","PRICEDAYFRIDAY","PRICEDAYSATURDAY","PRICEDAYSUNDAY","BUYPRICE","MARGIN","SELLING",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","2","Twin","10","*Per Room Per Night","9","Season 04","Dec 22 2017 12:00:00:000AM","Jan  3 2018 12:00:00:000AM","36894","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","37186","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","Apr 16 2017 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","29853","29.0008","42047",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","6","Season 01","Apr 16 2014 12:00:00:000AM","Sep 30 2014 12:00:00:000AM","17490","Raas (16th Apr 2014-15th Apr 2015)","17592","Raas (16th Apr 2014-15th Apr 2015)","Apr 16 2014 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","12800","29.0032","18029",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","6","Season 01","Apr 16 2015 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","29046","Raas (16 Apr 2015 - 15 Apr 2016)","29196","Raas (16 Apr 2015 - 15 Apr 2016)","Apr 16 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","12650","29.0003","17817",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","6","Season 01","Apr 16 2016 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","29047","Raas (16 Apr 2016 - 15 Apr 2017)","29197","Raas (16 Apr 2016 - 15 Apr 2017)","Apr 16 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","13700","29.0008","19296",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","6","Season 01","Apr 16 2017 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","36894","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","37186","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","Apr 16 2017 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","14659","29.0017","20647",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Oct  1 2014 12:00:00:000AM","Oct  7 2014 12:00:00:000AM","17490","Raas (16th Apr 2014-15th Apr 2015)","17592","Raas (16th Apr 2014-15th Apr 2015)","Apr 16 2014 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25000","29.0014","35212",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Oct 13 2014 12:00:00:000AM","Dec 21 2014 12:00:00:000AM","17490","Raas (16th Apr 2014-15th Apr 2015)","17592","Raas (16th Apr 2014-15th Apr 2015)","Apr 16 2014 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25000","29.0014","35212",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Jan  4 2015 12:00:00:000AM","Feb 11 2015 12:00:00:000AM","17490","Raas (16th Apr 2014-15th Apr 2015)","17592","Raas (16th Apr 2014-15th Apr 2015)","Apr 16 2014 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25000","29.0014","35212",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Feb 16 2015 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","17490","Raas (16th Apr 2014-15th Apr 2015)","17592","Raas (16th Apr 2014-15th Apr 2015)","Apr 16 2014 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25000","29.0014","35212",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Oct  1 2015 12:00:00:000AM","Oct 22 2015 12:00:00:000AM","29046","Raas (16 Apr 2015 - 15 Apr 2016)","29196","Raas (16 Apr 2015 - 15 Apr 2016)","Apr 16 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25300","29.0003","35634",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Oct 28 2015 12:00:00:000AM","Dec 21 2015 12:00:00:000AM","29046","Raas (16 Apr 2015 - 15 Apr 2016)","29196","Raas (16 Apr 2015 - 15 Apr 2016)","Apr 16 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25300","29.0003","35634",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Jan  4 2016 12:00:00:000AM","Feb 24 2016 12:00:00:000AM","29046","Raas (16 Apr 2015 - 15 Apr 2016)","29196","Raas (16 Apr 2015 - 15 Apr 2016)","Apr 16 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25300","29.0003","35634",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Feb 28 2016 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","29046","Raas (16 Apr 2015 - 15 Apr 2016)","29196","Raas (16 Apr 2015 - 15 Apr 2016)","Apr 16 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25300","29.0003","35634",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Oct  1 2016 12:00:00:000AM","Oct 12 2016 12:00:00:000AM","29047","Raas (16 Apr 2016 - 15 Apr 2017)","29197","Raas (16 Apr 2016 - 15 Apr 2017)","Apr 16 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25900","29.0002","36479",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Oct 18 2016 12:00:00:000AM","Dec 21 2016 12:00:00:000AM","29047","Raas (16 Apr 2016 - 15 Apr 2017)","29197","Raas (16 Apr 2016 - 15 Apr 2017)","Apr 16 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25900","29.0002","36479",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Jan  4 2017 12:00:00:000AM","Apr 13 2017 12:00:00:000AM","29047","Raas (16 Apr 2016 - 15 Apr 2017)","29197","Raas (16 Apr 2016 - 15 Apr 2017)","Apr 16 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25900","29.0002","36479",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Apr 14 2017 12:00:00:000AM","Apr 14 2017 12:00:00:000AM","29047","Raas (16 Apr 2016 - 15 Apr 2017)","29197","Raas (16 Apr 2016 - 15 Apr 2017)","Apr 16 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25900","29.0002","36479",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Apr 15 2017 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","29047","Raas (16 Apr 2016 - 15 Apr 2017)","29197","Raas (16 Apr 2016 - 15 Apr 2017)","Apr 16 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25900","29.0002","36479",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Oct  1 2017 12:00:00:000AM","Oct 12 2017 12:00:00:000AM","36894","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","37186","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","Apr 16 2017 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","27713","29.0011","39033",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Oct 18 2017 12:00:00:000AM","Dec 21 2017 12:00:00:000AM","36894","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","37186","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","Apr 16 2017 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","27713","29.0011","39033",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Jan  4 2018 12:00:00:000AM","Apr 13 2018 12:00:00:000AM","36894","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","37186","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","Apr 16 2017 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","27713","29.0011","39033",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Apr 14 2018 12:00:00:000AM","Apr 14 2018 12:00:00:000AM","36894","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","37186","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","Apr 16 2017 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","27713","29.0011","39033",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","7","Season 02","Apr 15 2018 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","36894","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","37186","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","Apr 16 2017 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","27713","29.0011","39033",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","8","Season 03","Oct  8 2014 12:00:00:000AM","Oct 12 2014 12:00:00:000AM","17490","Raas (16th Apr 2014-15th Apr 2015)","17592","Raas (16th Apr 2014-15th Apr 2015)","Apr 16 2014 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","26000","29.0005","36620",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","8","Season 03","Dec 22 2014 12:00:00:000AM","Jan  3 2015 12:00:00:000AM","17490","Raas (16th Apr 2014-15th Apr 2015)","17592","Raas (16th Apr 2014-15th Apr 2015)","Apr 16 2014 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","26000","29.0005","36620",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","8","Season 03","Feb 12 2015 12:00:00:000AM","Feb 15 2015 12:00:00:000AM","17490","Raas (16th Apr 2014-15th Apr 2015)","17592","Raas (16th Apr 2014-15th Apr 2015)","Apr 16 2014 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","26000","29.0005","36620",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","8","Season 03","Oct 23 2015 12:00:00:000AM","Oct 27 2015 12:00:00:000AM","29046","Raas (16 Apr 2015 - 15 Apr 2016)","29196","Raas (16 Apr 2015 - 15 Apr 2016)","Apr 16 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","26300","29.0014","37043",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","8","Season 03","Dec 22 2015 12:00:00:000AM","Jan  3 2016 12:00:00:000AM","29046","Raas (16 Apr 2015 - 15 Apr 2016)","29196","Raas (16 Apr 2015 - 15 Apr 2016)","Apr 16 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","26300","29.0014","37043",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","8","Season 03","Feb 25 2016 12:00:00:000AM","Feb 27 2016 12:00:00:000AM","29046","Raas (16 Apr 2015 - 15 Apr 2016)","29196","Raas (16 Apr 2015 - 15 Apr 2016)","Apr 16 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","26300","29.0014","37043",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","8","Season 03","Oct 13 2016 12:00:00:000AM","Oct 17 2016 12:00:00:000AM","29047","Raas (16 Apr 2016 - 15 Apr 2017)","29197","Raas (16 Apr 2016 - 15 Apr 2017)","Apr 16 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","26900","28.9993","37887",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","8","Season 03","Oct 13 2017 12:00:00:000AM","Oct 17 2017 12:00:00:000AM","36894","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","37186","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","Apr 16 2017 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","28783","29.0009","40540",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","9","Season 04","Dec 22 2016 12:00:00:000AM","Jan  3 2017 12:00:00:000AM","29047","Raas (16 Apr 2016 - 15 Apr 2017)","29197","Raas (16 Apr 2016 - 15 Apr 2017)","Apr 16 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","27900","29.0004","39296",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15638","Heritage Suite (Double)","NO","","","3","Double","10","*Per Room Per Night","9","Season 04","Dec 22 2017 12:00:00:000AM","Jan  3 2018 12:00:00:000AM","36894","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","37186","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","Apr 16 2017 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","29853","29.0008","42047",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Apr 16 2014 12:00:00:000AM","Sep 30 2014 12:00:00:000AM","17490","Raas (16th Apr 2014-15th Apr 2015)","17592","Raas (16th Apr 2014-15th Apr 2015)","Apr 16 2014 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","12800","29.0032","18029",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Apr 16 2015 12:00:00:000AM","Sep 30 2015 12:00:00:000AM","29046","Raas (16 Apr 2015 - 15 Apr 2016)","29196","Raas (16 Apr 2015 - 15 Apr 2016)","Apr 16 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","12650","29.0003","17817",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Apr 16 2016 12:00:00:000AM","Sep 30 2016 12:00:00:000AM","29047","Raas (16 Apr 2016 - 15 Apr 2017)","29197","Raas (16 Apr 2016 - 15 Apr 2017)","Apr 16 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","13700","29.0008","19296",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","6","Season 01","Apr 16 2017 12:00:00:000AM","Sep 30 2017 12:00:00:000AM","36894","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","37186","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","Apr 16 2017 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","14659","29.0017","20647",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Oct  1 2014 12:00:00:000AM","Oct  7 2014 12:00:00:000AM","17490","Raas (16th Apr 2014-15th Apr 2015)","17592","Raas (16th Apr 2014-15th Apr 2015)","Apr 16 2014 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25000","29.0014","35212",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Oct 13 2014 12:00:00:000AM","Dec 21 2014 12:00:00:000AM","17490","Raas (16th Apr 2014-15th Apr 2015)","17592","Raas (16th Apr 2014-15th Apr 2015)","Apr 16 2014 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25000","29.0014","35212",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Jan  4 2015 12:00:00:000AM","Feb 11 2015 12:00:00:000AM","17490","Raas (16th Apr 2014-15th Apr 2015)","17592","Raas (16th Apr 2014-15th Apr 2015)","Apr 16 2014 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25000","29.0014","35212",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Feb 16 2015 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","17490","Raas (16th Apr 2014-15th Apr 2015)","17592","Raas (16th Apr 2014-15th Apr 2015)","Apr 16 2014 12:00:00:000AM","Apr 15 2015 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25000","29.0014","35212",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Oct  1 2015 12:00:00:000AM","Oct 22 2015 12:00:00:000AM","29046","Raas (16 Apr 2015 - 15 Apr 2016)","29196","Raas (16 Apr 2015 - 15 Apr 2016)","Apr 16 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25300","29.0003","35634",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Oct 28 2015 12:00:00:000AM","Dec 21 2015 12:00:00:000AM","29046","Raas (16 Apr 2015 - 15 Apr 2016)","29196","Raas (16 Apr 2015 - 15 Apr 2016)","Apr 16 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25300","29.0003","35634",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Jan  4 2016 12:00:00:000AM","Feb 24 2016 12:00:00:000AM","29046","Raas (16 Apr 2015 - 15 Apr 2016)","29196","Raas (16 Apr 2015 - 15 Apr 2016)","Apr 16 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25300","29.0003","35634",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Feb 28 2016 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","29046","Raas (16 Apr 2015 - 15 Apr 2016)","29196","Raas (16 Apr 2015 - 15 Apr 2016)","Apr 16 2015 12:00:00:000AM","Apr 15 2016 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25300","29.0003","35634",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Oct  1 2016 12:00:00:000AM","Oct 12 2016 12:00:00:000AM","29047","Raas (16 Apr 2016 - 15 Apr 2017)","29197","Raas (16 Apr 2016 - 15 Apr 2017)","Apr 16 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25900","29.0002","36479",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Oct 18 2016 12:00:00:000AM","Dec 21 2016 12:00:00:000AM","29047","Raas (16 Apr 2016 - 15 Apr 2017)","29197","Raas (16 Apr 2016 - 15 Apr 2017)","Apr 16 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25900","29.0002","36479",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Jan  4 2017 12:00:00:000AM","Apr 13 2017 12:00:00:000AM","29047","Raas (16 Apr 2016 - 15 Apr 2017)","29197","Raas (16 Apr 2016 - 15 Apr 2017)","Apr 16 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25900","29.0002","36479",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Apr 14 2017 12:00:00:000AM","Apr 14 2017 12:00:00:000AM","29047","Raas (16 Apr 2016 - 15 Apr 2017)","29197","Raas (16 Apr 2016 - 15 Apr 2017)","Apr 16 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25900","29.0002","36479",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Apr 15 2017 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","29047","Raas (16 Apr 2016 - 15 Apr 2017)","29197","Raas (16 Apr 2016 - 15 Apr 2017)","Apr 16 2016 12:00:00:000AM","Apr 15 2017 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","25900","29.0002","36479",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Oct  1 2017 12:00:00:000AM","Oct 12 2017 12:00:00:000AM","36894","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","37186","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","Apr 16 2017 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","27713","29.0011","39033",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Oct 18 2017 12:00:00:000AM","Dec 21 2017 12:00:00:000AM","36894","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","37186","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","Apr 16 2017 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","27713","29.0011","39033",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Jan  4 2018 12:00:00:000AM","Apr 13 2018 12:00:00:000AM","36894","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","37186","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","Apr 16 2017 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","27713","29.0011","39033",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Apr 14 2018 12:00:00:000AM","Apr 14 2018 12:00:00:000AM","36894","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","37186","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","Apr 16 2017 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","27713","29.0011","39033",
"Jodhpur","1347","Raas","Accommodation","146","Raas","Breakfast","15639","Heritage Suite (Single)","NO","","","1","Single","10","*Per Room Per Night","7","Season 02","Apr 15 2018 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","36894","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","37186","Pro-Raas (16 Apr 2017 - 15 Apr 2018)","Apr 16 2017 12:00:00:000AM","Apr 15 2018 12:00:00:000AM","INR","NO","1","1","1","1","1","1","1","27713","29.0011","39033",
